url,publisher,repo,slug,name,description,category,tags,install_count,github_stars,install_command,date_added,security_audited,external_links
https://skills.sh/starchild-ai-agent/official-skills/twelvedata,starchild-ai-agent,official-skills,twelvedata,"twelvedata","Discover and install skills for AI agents.",Frontend/Design,"twelvedata",,,"$ npx skills add https://github.com/starchild-ai-agent/official-skills --skill twelvedata",,true,"https://vercel.com, https://github.com/starchild-ai-agent/official-skills"
https://skills.sh/starchild-ai-agent/official-skills/coder,starchild-ai-agent,official-skills,coder,"coder","Discover and install skills for AI agents.",Frontend/Design,"coder",,,"$ npx skills add https://github.com/starchild-ai-agent/official-skills --skill coder",,true,"https://vercel.com, https://github.com/starchild-ai-agent/official-skills"
https://skills.sh/starchild-ai-agent/official-skills/browser-preview,starchild-ai-agent,official-skills,browser-preview,"browser-preview","Discover and install skills for AI agents.",Frontend/Design,"browser, preview",,,"$ npx skills add https://github.com/starchild-ai-agent/official-skills --skill browser-preview",,true,"https://vercel.com, http://localhost:18791/, https://github.com/starchild-ai-agent/official-skills"
https://skills.sh/mattpocock/skills/triage-issue,mattpocock,skills,triage-issue,"triage-issue","Discover and install skills for AI agents.",Frontend/Design,"triage, issue",,,"$ npx skills add https://github.com/mattpocock/skills --skill triage-issue",,true,"https://vercel.com, https://github.com/mattpocock/skills"
https://skills.sh/wshobson/agents/parallel-feature-development,wshobson,agents,parallel-feature-development,"parallel-feature-development","Discover and install skills for AI agents.",Mobile,"parallel, feature, development",,,"$ npx skills add https://github.com/wshobson/agents --skill parallel-feature-development",,true,"https://vercel.com, https://github.com/wshobson/agents/blob/HEAD/plugins/agent-teams/skills/parallel-feature-development/../team-composition-patterns/SKILL.md, https://github.com/wshobson/agents/blob/HEAD/plugins/agent-teams/skills/parallel-feature-development/../team-communication-protocols/SKILL.md, https://github.com/wshobson/agents"
https://skills.sh/wshobson/agents/task-coordination-strategies,wshobson,agents,task-coordination-strategies,"task-coordination-strategies","Discover and install skills for AI agents.",Database/Backend,"task, coordination, strategies",,,"$ npx skills add https://github.com/wshobson/agents --skill task-coordination-strategies",,true,"https://vercel.com, https://github.com/wshobson/agents"
https://skills.sh/othmanadi/planning-with-files/pi-planning-with-files,othmanadi,planning-with-files,pi-planning-with-files,"pi-planning-with-files","Discover and install skills for AI agents.",Frontend/Design,"pi, planning, with, files",,,"$ npx skills add https://github.com/othmanadi/planning-with-files --skill pi-planning-with-files",,true,"https://vercel.com, https://github.com/othmanadi/planning-with-files/blob/HEAD/.pi/skills/planning-with-files/templates/task_plan.md, https://github.com/othmanadi/planning-with-files/blob/HEAD/.pi/skills/planning-with-files/templates/findings.md, https://github.com/othmanadi/planning-with-files/blob/HEAD/.pi/skills/planning-with-files/templates/progress.md, https://github.com/othmanadi/planning-with-files/blob/HEAD/.pi/skills/planning-with-files/templates/task_plan.md"
https://skills.sh/starchild-ai-agent/official-skills/wallet-policy,starchild-ai-agent,official-skills,wallet-policy,"wallet-policy","Discover and install skills for AI agents.",Mobile,"wallet, policy",,,"$ npx skills add https://github.com/starchild-ai-agent/official-skills --skill wallet-policy",,true,"https://vercel.com, https://github.com/starchild-ai-agent/official-skills"
https://skills.sh/clerk/skills/clerk-testing,clerk,skills,clerk-testing,"clerk-testing","Discover and install skills for AI agents.",Frontend/Design,"clerk, testing",,,"$ npx skills add https://github.com/clerk/skills --skill clerk-testing",,true,"https://vercel.com, https://clerk.com/docs/guides/development/testing/overview, https://clerk.com/docs/guides/development/testing/playwright/overview, https://clerk.com/docs/guides/development/testing/cypress/overview, https://github.com/clerk/clerk-playwright-nextjs/tree/main/e2e"
https://skills.sh/sickn33/antigravity-awesome-skills/browser-automation,sickn33,antigravity-awesome-skills,browser-automation,"browser-automation","Discover and install skills for AI agents.",Frontend/Design,"browser, automation",,,"$ npx skills add https://github.com/sickn33/antigravity-awesome-skills --skill browser-automation",,true,"https://vercel.com, https://github.com/sickn33/antigravity-awesome-skills/blob/HEAD/skills/browser-automation/mailto:user@example.com, https://github.com/sickn33/antigravity-awesome-skills/blob/HEAD/skills/browser-automation/mailto:user@example.com, https://target-site.com, https://github.com/sickn33/antigravity-awesome-skills"
https://skills.sh/jackwener/opencli/smart-search,jackwener,opencli,smart-search,"smart-search","Discover and install skills for AI agents.",Frontend/Design,"smart, search",,,"$ npx skills add https://github.com/jackwener/opencli --skill smart-search",,true,"https://vercel.com, https://github.com/jackwener/opencli"
https://skills.sh/sveltejs/ai-tools/svelte-code-writer,sveltejs,ai-tools,svelte-code-writer,"svelte-code-writer","Discover and install skills for AI agents.",Frontend/Design,"svelte, code, writer",,,"$ npx skills add https://github.com/sveltejs/ai-tools --skill svelte-code-writer",,true,"https://vercel.com, https://github.com/sveltejs/ai-tools"
https://skills.sh/refoundai/lenny-skills/personal-productivity,refoundai,lenny-skills,personal-productivity,"personal-productivity","Discover and install skills for AI agents.",Frontend/Design,"personal, productivity",,,"$ npx skills add https://github.com/refoundai/lenny-skills --skill personal-productivity",,true,"https://vercel.com, https://github.com/refoundai/lenny-skills"
https://skills.sh/prisma/skills/prisma-postgres,prisma,skills,prisma-postgres,"prisma-postgres","Discover and install skills for AI agents.",Database/Backend,"prisma, postgres",,,"$ npx skills add https://github.com/prisma/skills --skill prisma-postgres",,true,"https://vercel.com, https://github.com/prisma/skills"
https://skills.sh/aaron-he-zhu/seo-geo-claude-skills/seo-content-writer,aaron-he-zhu,seo-geo-claude-skills,seo-content-writer,"seo-content-writer","Discover and install skills for AI agents.",Frontend/Design,"seo, content, writer",,,"$ npx skills add https://github.com/aaron-he-zhu/seo-geo-claude-skills --skill seo-content-writer",,true,"https://vercel.com, https://github.com/aaron-he-zhu/seo-geo-claude-skills, https://clawhub.ai/u/aaron-he-zhu, https://github.com/aaron-he-zhu/seo-geo-claude-skills/blob/main/references/skill-contract.md, https://github.com/aaron-he-zhu/seo-geo-claude-skills/blob/main/references/state-model.md"
https://skills.sh/jackwener/opencli/opencli-explorer,jackwener,opencli,opencli-explorer,"opencli-explorer","Discover and install skills for AI agents.",Frontend/Design,"opencli, explorer",,,"$ npx skills add https://github.com/jackwener/opencli --skill opencli-explorer",,true,"https://vercel.com, https://github.com/jackwener/opencli/blob/HEAD/skills/opencli-explorer/../opencli-oneshot/SKILL.md, https://github.com/jackwener/opencli/blob/HEAD/skills/opencli-explorer/references/adapter-templates.md, https://github.com/jackwener/opencli/blob/HEAD/skills/opencli-explorer/references/advanced-patterns.md, https://github.com/jackwener/opencli/blob/HEAD/skills/opencli-explorer/references/adapter-templates.md"
https://skills.sh/wshobson/agents/team-communication-protocols,wshobson,agents,team-communication-protocols,"team-communication-protocols","Discover and install skills for AI agents.",Frontend/Design,"team, communication, protocols",,,"$ npx skills add https://github.com/wshobson/agents --skill team-communication-protocols",,true,"https://vercel.com, https://github.com/wshobson/agents/blob/HEAD/plugins/agent-teams/skills/team-communication-protocols/../team-composition-patterns/SKILL.md, https://github.com/wshobson/agents/blob/HEAD/plugins/agent-teams/skills/team-communication-protocols/../parallel-feature-development/SKILL.md, https://github.com/wshobson/agents"
https://skills.sh/rivet-dev/skills/sandbox-agent,rivet-dev,skills,sandbox-agent,"sandbox-agent","Discover and install skills for AI agents.",Database/Backend,"sandbox, agent",,,"$ npx skills add https://github.com/rivet-dev/skills --skill sandbox-agent",,true,"https://vercel.com, https://rivet.dev/discord, https://github.com/rivet-dev/sandbox-agent/issues, https://github.com/llm-credentials, https://github.com/cors"
https://skills.sh/wshobson/agents/multi-reviewer-patterns,wshobson,agents,multi-reviewer-patterns,"multi-reviewer-patterns","Discover and install skills for AI agents.",Database/Backend,"multi, reviewer, patterns",,,"$ npx skills add https://github.com/wshobson/agents --skill multi-reviewer-patterns",,true,"https://vercel.com, https://github.com/wshobson/agents"
https://skills.sh/wshobson/agents/team-composition-patterns,wshobson,agents,team-composition-patterns,"team-composition-patterns","Discover and install skills for AI agents.",Frontend/Design,"team, composition, patterns",,,"$ npx skills add https://github.com/wshobson/agents --skill team-composition-patterns",,true,"https://vercel.com, https://github.com/wshobson/agents/blob/HEAD/plugins/agent-teams/skills/team-composition-patterns/../parallel-feature-development/SKILL.md, https://github.com/wshobson/agents/blob/HEAD/plugins/agent-teams/skills/team-composition-patterns/../team-communication-protocols/SKILL.md, https://github.com/wshobson/agents"
https://skills.sh/affaan-m/everything-claude-code/continuous-learning-v2,affaan-m,everything-claude-code,continuous-learning-v2,"continuous-learning-v2","Discover and install skills for AI agents.",Mobile,"continuous, learning, v2",2,,"$ npx skills add https://github.com/affaan-m/everything-claude-code --skill continuous-learning-v2",,true,"https://vercel.com, https://github.com/apps/ecc-tools, https://x.com/affaanmustafa/status/2014040193557471352, https://github.com/affaan-m/everything-claude-code"
https://skills.sh/starchild-ai-agent/official-skills/preview-dev,starchild-ai-agent,official-skills,preview-dev,"preview-dev","Discover and install skills for AI agents.",Frontend/Design,"preview, dev",,,"$ npx skills add https://github.com/starchild-ai-agent/official-skills --skill preview-dev",,true,"https://vercel.com, https://github.com/starchild-ai-agent/official-skills"
https://skills.sh/heroui-inc/heroui/heroui-react,heroui-inc,heroui,heroui-react,"heroui-react","Discover and install skills for AI agents.",Frontend/Design,"heroui, react",,,"$ npx skills add https://github.com/heroui-inc/heroui --skill heroui-react",,true,"https://vercel.com, https://github.com/heroui-inc/heroui"
https://skills.sh/analogjs/angular-skills/angular-di,analogjs,angular-skills,angular-di,"angular-di","Discover and install skills for AI agents.",Mobile,"angular, di",,,"$ npx skills add https://github.com/analogjs/angular-skills --skill angular-di",,true,"https://vercel.com, https://github.com/analogjs/angular-skills/blob/HEAD/skills/angular-di/references/di-patterns.md, https://github.com/analogjs/angular-skills"
https://skills.sh/mattpocock/skills/ubiquitous-language,mattpocock,skills,ubiquitous-language,"ubiquitous-language","Discover and install skills for AI agents.",Frontend/Design,"ubiquitous, language",,,"$ npx skills add https://github.com/mattpocock/skills --skill ubiquitous-language",,true,"https://vercel.com, https://github.com/mattpocock/skills"
https://skills.sh/github/awesome-copilot/copilot-spaces,github,awesome-copilot,copilot-spaces,"copilot-spaces","Discover and install skills for AI agents.",Mobile,"copilot, spaces",,,"$ npx skills add https://github.com/github/awesome-copilot --skill copilot-spaces",,true,"https://vercel.com, https://github.com/github/awesome-copilot"
https://skills.sh/deckardger/tanstack-agent-skills/tanstack-query-best-practices,deckardger,tanstack-agent-skills,tanstack-query-best-practices,"tanstack-query-best-practices","Discover and install skills for AI agents.",Frontend/Design,"tanstack, query, best, practices",,,"$ npx skills add https://github.com/deckardger/tanstack-agent-skills --skill tanstack-query-best-practices",,true,"https://vercel.com, https://github.com/deckardger/tanstack-agent-skills"
https://skills.sh/cloudflare/skills/sandbox-sdk,cloudflare,skills,sandbox-sdk,"sandbox-sdk","Discover and install skills for AI agents.",Database/Backend,"sandbox, sdk",,,"$ npx skills add https://github.com/cloudflare/skills --skill sandbox-sdk",,true,"https://vercel.com, https://developers.cloudflare.com/sandbox/, https://developers.cloudflare.com/sandbox/api/, https://github.com/cloudflare/sandbox-sdk/tree/main/examples, https://developers.cloudflare.com/sandbox/get-started/"
https://skills.sh/jamditis/claude-skills-journalism/web-scraping,jamditis,claude-skills-journalism,web-scraping,"web-scraping","Discover and install skills for AI agents.",Frontend/Design,"web, scraping",,,"$ npx skills add https://github.com/jamditis/claude-skills-journalism --skill web-scraping",,true,"https://vercel.com, https://curlconverter.com/, https://inspectelement.org/apis.html, https://github.com/jamditis/claude-skills-journalism"
https://skills.sh/analogjs/angular-skills/angular-directives,analogjs,angular-skills,angular-directives,"angular-directives","Discover and install skills for AI agents.",Mobile,"angular, directives",,,"$ npx skills add https://github.com/analogjs/angular-skills --skill angular-directives",,true,"https://vercel.com, https://github.com/analogjs/angular-skills/blob/HEAD/skills/angular-directives/references/directive-patterns.md, https://github.com/analogjs/angular-skills"
https://skills.sh/jackwener/opencli/opencli-oneshot,jackwener,opencli,opencli-oneshot,"opencli-oneshot","Discover and install skills for AI agents.",Frontend/Design,"opencli, oneshot",,,"$ npx skills add https://github.com/jackwener/opencli --skill opencli-oneshot",,true,"https://vercel.com, https://github.com/jackwener/opencli/blob/HEAD/skills/opencli-oneshot/../opencli-explorer/SKILL.md, https://github.com/jackwener/opencli/blob/HEAD/skills/opencli-oneshot/../opencli-explorer/SKILL.md, https://github.com/jackwener/opencli"
https://skills.sh/affaan-m/everything-claude-code/postgres-patterns,affaan-m,everything-claude-code,postgres-patterns,"postgres-patterns","Discover and install skills for AI agents.",Database/Backend,"postgres, patterns",,,"$ npx skills add https://github.com/affaan-m/everything-claude-code --skill postgres-patterns",,true,"https://vercel.com, https://github.com/affaan-m/everything-claude-code"
https://skills.sh/personamanagmentlayer/pcl/finance-expert,personamanagmentlayer,pcl,finance-expert,"finance-expert","Discover and install skills for AI agents.",Mobile,"finance, expert",,,"$ npx skills add https://github.com/personamanagmentlayer/pcl --skill finance-expert",,true,"https://vercel.com, https://www.pcisecuritystandards.org/, https://stripe.com/docs/api, https://plaid.com/docs/, https://www.openbanking.org.uk/"
https://skills.sh/waditu-tushare/skills/tushare,waditu-tushare,skills,tushare,"tushare","Discover and install skills for AI agents.",Frontend/Design,"tushare",,,"$ npx skills add https://github.com/waditu-tushare/skills --skill tushare",,true,"https://vercel.com, https://github.com/waditu-tushare/skills"
https://skills.sh/panniantong/agent-reach/agent-reach,panniantong,agent-reach,agent-reach,"agent-reach","Discover and install skills for AI agents.",Frontend/Design,"agent, reach",,,"$ npx skills add https://github.com/panniantong/agent-reach --skill agent-reach",,true,"https://vercel.com, https://github.com/panniantong/agent-reach/blob/HEAD/agent_reach/skill/references/search.md, https://github.com/panniantong/agent-reach/blob/HEAD/agent_reach/skill/references/social.md, https://github.com/panniantong/agent-reach/blob/HEAD/agent_reach/skill/references/career.md, https://github.com/panniantong/agent-reach/blob/HEAD/agent_reach/skill/references/dev.md"
https://skills.sh/claude-office-skills/skills/ppt-visual,claude-office-skills,skills,ppt-visual,"ppt-visual","Discover and install skills for AI agents.",Frontend/Design,"ppt, visual",,,"$ npx skills add https://github.com/claude-office-skills/skills --skill ppt-visual",,true,"https://vercel.com, https://github.com/claude-office-skills/skills"
https://skills.sh/softaworks/agent-toolkit/mermaid-diagrams,softaworks,agent-toolkit,mermaid-diagrams,"mermaid-diagrams","Discover and install skills for AI agents.",Cloud/Azure,"mermaid, diagrams",,,"$ npx skills add https://github.com/softaworks/agent-toolkit --skill mermaid-diagrams",,true,"https://vercel.com, https://github.com/softaworks/agent-toolkit/blob/HEAD/skills/mermaid-diagrams/references/class-diagrams.md, https://github.com/softaworks/agent-toolkit/blob/HEAD/skills/mermaid-diagrams/references/sequence-diagrams.md, https://github.com/softaworks/agent-toolkit/blob/HEAD/skills/mermaid-diagrams/references/flowcharts.md, https://github.com/softaworks/agent-toolkit/blob/HEAD/skills/mermaid-diagrams/references/erd-diagrams.md"
https://skills.sh/analogjs/angular-skills/angular-testing,analogjs,angular-skills,angular-testing,"angular-testing","Discover and install skills for AI agents.",Frontend/Design,"angular, testing",,,"$ npx skills add https://github.com/analogjs/angular-skills --skill angular-testing",,true,"https://vercel.com, https://github.com/analogjs/angular-skills/blob/HEAD/skills/angular-testing/references/vitest-migration.md, https://github.com/analogjs/angular-skills/blob/HEAD/skills/angular-testing/references/testing-patterns.md, https://github.com/analogjs/angular-skills/blob/HEAD/skills/angular-testing/references/vitest-migration.md, https://github.com/analogjs/angular-skills"
https://skills.sh/github/awesome-copilot/flowstudio-power-automate-mcp,github,awesome-copilot,flowstudio-power-automate-mcp,"flowstudio-power-automate-mcp","Discover and install skills for AI agents.",Cloud/Azure,"flowstudio, power, automate, mcp",,,"$ npx skills add https://github.com/github/awesome-copilot --skill flowstudio-power-automate-mcp",,true,"https://vercel.com, https://github.com/ninihen1/power-automate-mcp-skills/blob/main/examples/fix-expression-error.md, https://github.com/ninihen1/power-automate-mcp-skills/blob/main/examples/data-not-flow.md, https://github.com/ninihen1/power-automate-mcp-skills/blob/main/examples/null-child-flow.md, https://mcp.flowstudio.app"
https://skills.sh/affaan-m/everything-claude-code/tdd-workflow,affaan-m,everything-claude-code,tdd-workflow,"tdd-workflow","Discover and install skills for AI agents.",Database/Backend,"tdd, workflow",,,"$ npx skills add https://github.com/affaan-m/everything-claude-code --skill tdd-workflow",,true,"https://vercel.com, https://github.com/affaan-m/everything-claude-code"
https://skills.sh/superdesigndev/superdesign-skill/superdesign,superdesigndev,superdesign-skill,superdesign,"superdesign","Discover and install skills for AI agents.",Mobile,"superdesign",,,"$ npx skills add https://github.com/superdesigndev/superdesign-skill --skill superdesign",,true,"https://vercel.com, https://github.com/superdesigndev/superdesign-skill"
https://skills.sh/softaworks/agent-toolkit/humanizer,softaworks,agent-toolkit,humanizer,"humanizer","Discover and install skills for AI agents.",Frontend/Design,"humanizer",,,"$ npx skills add https://github.com/softaworks/agent-toolkit --skill humanizer",,true,"https://vercel.com, https://en.wikipedia.org/wiki/Wikipedia:Signs_of_AI_writing, https://github.com/softaworks/agent-toolkit"
https://skills.sh/cloudflare/skills/building-ai-agent-on-cloudflare,cloudflare,skills,building-ai-agent-on-cloudflare,"building-ai-agent-on-cloudflare","Discover and install skills for AI agents.",Database/Backend,"building, ai, agent, on, cloudflare",,,"$ npx skills add https://github.com/cloudflare/skills --skill building-ai-agent-on-cloudflare",,true,"https://vercel.com, https://github.com/cloudflare/skills/blob/HEAD/skills/building-ai-agent-on-cloudflare/references/agent-patterns.md, https://github.com/cloudflare/skills/blob/HEAD/skills/building-ai-agent-on-cloudflare/references/troubleshooting.md, https://github.com/cloudflare/skills/blob/HEAD/skills/building-ai-agent-on-cloudflare/references/examples.md, https://github.com/cloudflare/skills/blob/HEAD/skills/building-ai-agent-on-cloudflare/references/agent-patterns.md"
https://skills.sh/jeffallan/claude-skills/devops-engineer,jeffallan,claude-skills,devops-engineer,"devops-engineer","Discover and install skills for AI agents.",Cloud/Azure,"devops, engineer",,,"$ npx skills add https://github.com/jeffallan/claude-skills --skill devops-engineer",,true,"https://vercel.com, https://github.com/jeffallan/claude-skills"
https://skills.sh/cloudai-x/threejs-skills/threejs-fundamentals,cloudai-x,threejs-skills,threejs-fundamentals,"threejs-fundamentals","Discover and install skills for AI agents.",Frontend/Design,"threejs, fundamentals",,,"$ npx skills add https://github.com/cloudai-x/threejs-skills --skill threejs-fundamentals",,true,"https://vercel.com, https://github.com/cloudai-x/threejs-skills"
https://skills.sh/twostraws/swift-concurrency-agent-skill/swift-concurrency-pro,twostraws,swift-concurrency-agent-skill,swift-concurrency-pro,"swift-concurrency-pro","Discover and install skills for AI agents.",Frontend/Design,"swift, concurrency, pro",,,"$ npx skills add https://github.com/twostraws/swift-concurrency-agent-skill --skill swift-concurrency-pro",,true,"https://vercel.com, https://github.com/twostraws/swift-concurrency-agent-skill"
https://skills.sh/affaan-m/everything-claude-code/python-patterns,affaan-m,everything-claude-code,python-patterns,"python-patterns","Discover and install skills for AI agents.",Frontend/Design,"python, patterns",,,"$ npx skills add https://github.com/affaan-m/everything-claude-code --skill python-patterns",,true,"https://vercel.com, https://github.com/affaan-m/everything-claude-code"
https://skills.sh/okx/agent-skills/okx-cex-trade,okx,agent-skills,okx-cex-trade,"okx-cex-trade","Discover and install skills for AI agents.",Mobile,"okx, cex, trade",,,"$ npx skills add https://github.com/okx/agent-skills --skill okx-cex-trade",,true,"https://vercel.com, https://github.com/okx/agent-skills/blob/HEAD/skills/okx-cex-trade/../_shared/preflight.md, https://github.com/okx/agent-skills"
https://skills.sh/mblode/agent-skills/ui-animation,mblode,agent-skills,ui-animation,"ui-animation","Discover and install skills for AI agents.",Frontend/Design,"ui, animation",,,"$ npx skills add https://github.com/mblode/agent-skills --skill ui-animation",,true,"https://vercel.com, https://github.com/mblode/agent-skills/blob/HEAD/skills/ui-animation/references/decision-framework.md, https://github.com/mblode/agent-skills/blob/HEAD/skills/ui-animation/references/spring-animations.md, https://github.com/mblode/agent-skills/blob/HEAD/skills/ui-animation/references/component-patterns.md, https://github.com/mblode/agent-skills/blob/HEAD/skills/ui-animation/references/clip-path-techniques.md"
https://skills.sh/softaworks/agent-toolkit/writing-clearly-and-concisely,softaworks,agent-toolkit,writing-clearly-and-concisely,"writing-clearly-and-concisely","Discover and install skills for AI agents.",Frontend/Design,"writing, clearly, and, concisely",,,"$ npx skills add https://github.com/softaworks/agent-toolkit --skill writing-clearly-and-concisely",,true,"https://vercel.com, https://github.com/softaworks/agent-toolkit"
https://skills.sh/okx/agent-skills/okx-cex-market,okx,agent-skills,okx-cex-market,"okx-cex-market","Discover and install skills for AI agents.",Frontend/Design,"okx, cex, market",,,"$ npx skills add https://github.com/okx/agent-skills --skill okx-cex-market",,true,"https://vercel.com, https://github.com/okx/agent-skills/blob/HEAD/skills/okx-cex-market/../_shared/preflight.md, https://github.com/okx/agent-skills"
https://skills.sh/mattpocock/skills/git-guardrails-claude-code,mattpocock,skills,git-guardrails-claude-code,"git-guardrails-claude-code","Discover and install skills for AI agents.",Frontend/Design,"git, guardrails, claude, code",,,"$ npx skills add https://github.com/mattpocock/skills --skill git-guardrails-claude-code",,true,"https://vercel.com, https://github.com/mattpocock/skills/blob/HEAD/git-guardrails-claude-code/scripts/block-dangerous-git.sh, https://github.com/mattpocock/skills"
https://skills.sh/softaworks/agent-toolkit/qa-test-planner,softaworks,agent-toolkit,qa-test-planner,"qa-test-planner","Discover and install skills for AI agents.",Frontend/Design,"qa, test, planner",,,"$ npx skills add https://github.com/softaworks/agent-toolkit --skill qa-test-planner",,true,"https://vercel.com, https://github.com/softaworks/agent-toolkit/blob/HEAD/skills/qa-test-planner/references/test_case_templates.md, https://github.com/softaworks/agent-toolkit/blob/HEAD/skills/qa-test-planner/references/bug_report_templates.md, https://github.com/softaworks/agent-toolkit/blob/HEAD/skills/qa-test-planner/references/regression_testing.md, https://github.com/softaworks/agent-toolkit/blob/HEAD/skills/qa-test-planner/references/figma_validation.md"
https://skills.sh/starchild-ai-agent/official-skills/orderly-onboarding,starchild-ai-agent,official-skills,orderly-onboarding,"orderly-onboarding","Discover and install skills for AI agents.",Frontend/Design,"orderly, onboarding",,,"$ npx skills add https://github.com/starchild-ai-agent/official-skills --skill orderly-onboarding",,true,"https://vercel.com, https://orderly.network/docs/introduction/tokenomics, https://orderly.network/docs, https://github.com/orderlynetwork/js-sdk, https://github.com/orderlynetwork/example-dex"
https://skills.sh/clerk/skills/clerk-orgs,clerk,skills,clerk-orgs,"clerk-orgs","Discover and install skills for AI agents.",Frontend/Design,"clerk, orgs",,,"$ npx skills add https://github.com/clerk/skills --skill clerk-orgs",,true,"https://vercel.com, https://clerk.com/docs/guides/organizations/overview, https://clerk.com/docs/guides/organizations/org-slugs-in-urls, https://clerk.com/docs/guides/organizations/control-access/roles-and-permissions, https://clerk.com/docs/guides/organizations/control-access/check-access"
https://skills.sh/softaworks/agent-toolkit/agent-md-refactor,softaworks,agent-toolkit,agent-md-refactor,"agent-md-refactor","Discover and install skills for AI agents.",Frontend/Design,"agent, md, refactor",,,"$ npx skills add https://github.com/softaworks/agent-toolkit --skill agent-md-refactor",,true,"https://vercel.com, https://github.com/softaworks/agent-toolkit"
https://skills.sh/shubhamsaboo/awesome-llm-apps/academic-researcher,shubhamsaboo,awesome-llm-apps,academic-researcher,"academic-researcher","Discover and install skills for AI agents.",Frontend/Design,"academic, researcher",,,"$ npx skills add https://github.com/shubhamsaboo/awesome-llm-apps --skill academic-researcher",,true,"https://vercel.com, https://doi.org/10.1037/0033-2909.132.3.354, https://github.com/shubhamsaboo/awesome-llm-apps"
https://skills.sh/softaworks/agent-toolkit/skill-judge,softaworks,agent-toolkit,skill-judge,"skill-judge","Discover and install skills for AI agents.",Frontend/Design,"skill, judge",,,"$ npx skills add https://github.com/softaworks/agent-toolkit --skill skill-judge",,true,"https://vercel.com, https://github.com/softaworks/agent-toolkit"
https://skills.sh/softaworks/agent-toolkit/database-schema-designer,softaworks,agent-toolkit,database-schema-designer,"database-schema-designer","Discover and install skills for AI agents.",Database/Backend,"database, schema, designer",,,"$ npx skills add https://github.com/softaworks/agent-toolkit --skill database-schema-designer",,true,"https://vercel.com, https://github.com/softaworks/agent-toolkit"
https://skills.sh/elevenlabs/skills/text-to-speech,elevenlabs,skills,text-to-speech,"text-to-speech","Discover and install skills for AI agents.",Frontend/Design,"text, to, speech",,,"$ npx skills add https://github.com/elevenlabs/skills --skill text-to-speech",,true,"https://vercel.com, https://github.com/elevenlabs/skills/blob/HEAD/text-to-speech/references/installation.md, https://github.com/elevenlabs/skills/blob/HEAD/text-to-speech/references/streaming.md, https://github.com/elevenlabs/skills/blob/HEAD/text-to-speech/references/installation.md, https://github.com/elevenlabs/skills/blob/HEAD/text-to-speech/references/streaming.md"
https://skills.sh/aaron-he-zhu/seo-geo-claude-skills/keyword-research,aaron-he-zhu,seo-geo-claude-skills,keyword-research,"keyword-research","Discover and install skills for AI agents.",Frontend/Design,"keyword, research",,,"$ npx skills add https://github.com/aaron-he-zhu/seo-geo-claude-skills --skill keyword-research",,true,"https://vercel.com, https://github.com/aaron-he-zhu/seo-geo-claude-skills, https://clawhub.ai/u/aaron-he-zhu, https://github.com/aaron-he-zhu/seo-geo-claude-skills/blob/main/references/skill-contract.md, https://github.com/aaron-he-zhu/seo-geo-claude-skills/blob/main/references/state-model.md"
https://skills.sh/analogjs/angular-skills/angular-tooling,analogjs,angular-skills,angular-tooling,"angular-tooling","Discover and install skills for AI agents.",Frontend/Design,"angular, tooling",,,"$ npx skills add https://github.com/analogjs/angular-skills --skill angular-tooling",,true,"https://vercel.com, https://github.com/analogjs/angular-skills/blob/HEAD/skills/angular-tooling/references/tooling-patterns.md, https://github.com/analogjs/angular-skills"
https://skills.sh/softaworks/agent-toolkit/crafting-effective-readmes,softaworks,agent-toolkit,crafting-effective-readmes,"crafting-effective-readmes","Discover and install skills for AI agents.",Frontend/Design,"crafting, effective, readmes",,,"$ npx skills add https://github.com/softaworks/agent-toolkit --skill crafting-effective-readmes",,true,"https://vercel.com, https://github.com/softaworks/agent-toolkit"
https://skills.sh/steipete/clawdis/weather,steipete,clawdis,weather,"weather","Discover and install skills for AI agents.",Frontend/Design,"weather",,,"$ npx skills add https://github.com/steipete/clawdis --skill weather",,true,"https://vercel.com, https://github.com/steipete/clawdis"
https://skills.sh/softaworks/agent-toolkit/commit-work,softaworks,agent-toolkit,commit-work,"commit-work","Discover and install skills for AI agents.",Frontend/Design,"commit, work",,,"$ npx skills add https://github.com/softaworks/agent-toolkit --skill commit-work",,true,"https://vercel.com, https://github.com/softaworks/agent-toolkit"
https://skills.sh/softaworks/agent-toolkit/session-handoff,softaworks,agent-toolkit,session-handoff,"session-handoff","Discover and install skills for AI agents.",Frontend/Design,"session, handoff",,,"$ npx skills add https://github.com/softaworks/agent-toolkit --skill session-handoff",,true,"https://vercel.com, https://github.com/softaworks/agent-toolkit/blob/HEAD/skills/session-handoff/references/handoff-template.md, https://github.com/softaworks/agent-toolkit/blob/HEAD/skills/session-handoff/references/resume-checklist.md, https://github.com/softaworks/agent-toolkit/blob/HEAD/skills/session-handoff/references/handoff-template.md, https://github.com/softaworks/agent-toolkit/blob/HEAD/skills/session-handoff/references/resume-checklist.md"
https://skills.sh/softaworks/agent-toolkit/marp-slide,softaworks,agent-toolkit,marp-slide,"marp-slide","Discover and install skills for AI agents.",Frontend/Design,"marp, slide",,,"$ npx skills add https://github.com/softaworks/agent-toolkit --skill marp-slide",,true,"https://vercel.com, https://marp.app/, https://marpit.marp.app/directives, https://marpit.marp.app/image-syntax, https://marpit.marp.app/theme-css"
